"Subject" "Activity" "time Body Accelerometer   Mean -Z" "time Body Accelerometer   StandardDeviation-X" "time Body Accelerometer   StandardDeviation-Z" "time Gravity Accelerometer   Mean -X" "time Gravity Accelerometer   Mean -Z" "time Gravity Accelerometer   StandardDeviation-X" "time Gravity Accelerometer   StandardDeviation-Z" "time Body Accelerometer  Jerk Mean -X" "time Body Accelerometer  Jerk Mean -Z" "time Body Accelerometer  Jerk StandardDeviation-X" "time Body Accelerometer  Jerk StandardDeviation-Z" "time Body Gyroscope  Mean -X" "time Body Gyroscope  Mean -Z" "time Body Gyroscope  StandardDeviation-X" "time Body Gyroscope  StandardDeviation-Z" "time Body Gyroscope Jerk Mean -X" "time Body Gyroscope Jerk Mean -Z" "time Body Gyroscope Jerk StandardDeviation-X" "time Body Gyroscope Jerk StandardDeviation-Z" "time Body Accelerometer  Mag Mean " "time Body Accelerometer  Mag StandardDeviation" "time Body Accelerometer  JerkMag Mean " "time Body Accelerometer  JerkMag StandardDeviation" "time Body Gyroscope JerkMag Mean " "time Body Gyroscope JerkMag StandardDeviation" "FreqDomainSignals Body Accelerometer   Mean -Y" "FreqDomainSignals Body Accelerometer   StandardDeviation-Y" "FreqDomainSignals Body Accelerometer   Mean Freq-Y" "FreqDomainSignals Body Accelerometer  Jerk Mean -X" "FreqDomainSignals Body Accelerometer  Jerk Mean -Z" "FreqDomainSignals Body Accelerometer  Jerk StandardDeviation-X" "FreqDomainSignals Body Accelerometer  Jerk StandardDeviation-Z" "FreqDomainSignals Body Accelerometer  Jerk Mean Freq-X" "FreqDomainSignals Body Accelerometer  Jerk Mean Freq-Z" "FreqDomainSignals Body Gyroscope  Mean -Y" "FreqDomainSignals Body Gyroscope  StandardDeviation-Y" "FreqDomainSignals Body Gyroscope  Mean Freq-Y" "FreqDomainSignals Body Accelerometer  Mag Mean " "FreqDomainSignals Body Accelerometer  Mag StandardDeviation" "FreqDomainSignals Body Accelerometer  Mag Mean Freq" "FreqDomainSignals  Body   Gyroscope Mag Mean " "FreqDomainSignals  Body   Gyroscope Mag StandardDeviation" "FreqDomainSignals  Body   Gyroscope Mag Mean Freq"
4 "STANDING" -0.0961574905535714 -0.97692058 -0.896880538392857 0.95619779125 0.166893825946429 -0.972908355892857 -0.899404775267857 0.0721328379857143 -0.0211889890567857 -0.972586541964286 -0.973054201071429 -0.0306449342357143 0.0755636430892857 -0.909687974464286 -0.909995038571429 -0.103057894142857 -0.0490753497867857 -0.949633878571429 -0.957982019464286 -0.906478051785714 -0.890976683392857 -0.963370738392857 -0.958159482142857 -0.967614073928571 -0.964282784285714 -0.889549205 -0.857380281803571 -0.0669875048642857 -0.972310894285714 -0.968648411607143 -0.975706723571429 -0.976229505535714 0.2722139805 0.0711056632839286 -0.955992945178571 -0.945825840178571 -0.364372374642857 -0.917614014821429 -0.895340042142857 -0.102971757742857 -0.914209165714286 -0.887194404285714 -0.286128312085714
5 "STANDING" -0.102171095696429 -0.968591815714286 -0.869327321785714 0.960188699107143 0.138638436607143 -0.974088206071429 -0.914608495714286 0.0725189859107143 -0.0122812220569643 -0.962647080178571 -0.963832118928571 -0.0322711902673214 0.0690945763946429 -0.910395222321429 -0.907471555714286 -0.0922249863035714 -0.0422221341625 -0.941930044107143 -0.944755343035714 -0.906104701071429 -0.87977380125 -0.956863566071429 -0.942962047678571 -0.958405900892857 -0.947970723571429 -0.890796360535714 -0.867933178017857 -0.00894413194107143 -0.963059235178571 -0.958438726607143 -0.965778920714286 -0.96807230125 0.150463078469643 -0.0333637020357143 -0.939373524464286 -0.931857811428571 -0.162944927001786 -0.9046413925 -0.886745170714286 -0.0169422323298214 -0.904543921607143 -0.868913993928571 -0.157768871232143
6 "STANDING" -0.112172831947368 -0.981758159649123 -0.925692371929825 0.945139003859649 0.0139193473596491 -0.985583066842105 -0.942795062280702 0.0730699604561404 -0.00481712245438596 -0.973132635789474 -0.967547241754386 -0.028251913022807 0.0767394745964912 -0.947561298596491 -0.947782155964912 -0.103292534210526 -0.0506432189438596 -0.946423593157895 -0.962758177192982 -0.945022876491228 -0.939310249649123 -0.967102436140351 -0.956099145964912 -0.963406222982456 -0.952536233859649 -0.930336471754386 -0.921449111052632 -0.0866319977508772 -0.97348053877193 -0.963743518070175 -0.975235677719298 -0.969895845789474 0.186559227035088 -0.0715339890175439 -0.943273146140351 -0.942539174210526 -0.195978463377193 -0.945949804035088 -0.94456410754386 0.0373542193561403 -0.926664297017544 -0.923108761578947 -0.0701196902631579
7 "STANDING" -0.0997778303207547 -0.979307570377358 -0.917064168490566 0.958728687924528 -0.0516573721320755 -0.987917503962264 -0.939161014716981 0.0751915112830189 -0.0108420294035849 -0.976403544716981 -0.972060053207547 -0.0291582212545283 0.0851045000566038 -0.945247687358491 -0.951630777358491 -0.0901539662169811 -0.0545390015471698 -0.96598339754717 -0.978166790943396 -0.942724659245283 -0.933590156792453 -0.973381306226415 -0.968566356037736 -0.977377083018868 -0.97210793 -0.941883783773585 -0.919118753018868 -0.159730059003774 -0.976323086226415 -0.968229643018868 -0.978729082830189 -0.974533710754717 0.098774853689 -0.0891602062907547 -0.957548671320755 -0.945818157735849 -0.298448698150943 -0.945611450377358 -0.93728796509434 -0.0288451773293208 -0.93870498490566 -0.919848139056604 -0.187181670020755
8 "STANDING" -0.106114996837037 -0.988815418148148 -0.926065255185185 0.957669921111111 -0.0979392024814815 -0.987690217222222 -0.918293913703704 0.0753739045185185 0.00322153267648148 -0.989198879814815 -0.982610899259259 -0.0219671978203704 0.063688907 -0.972990379814815 -0.974118322407407 -0.097757576 -0.0478483225666667 -0.981573085740741 -0.989270900740741 -0.953762884074074 -0.937187185222222 -0.984920797777778 -0.979932239074074 -0.987580587777778 -0.982460332222222 -0.9500491 -0.936231722777778 0.0771842726148148 -0.989029238518519 -0.979477193333333 -0.990414086851852 -0.984465744444444 0.267296230824074 0.0692831244296296 -0.972595487037037 -0.968055495925926 -0.197392513112963 -0.953746070740741 -0.938628186322222 0.110646845581481 -0.964564224074074 -0.954119826296296 -0.108780315687387
9 "STANDING" -0.0952747481333333 -0.975741252444444 -0.919295805777778 0.961323502222222 0.00914769235555555 -0.989103160444444 -0.932245295111111 0.0760032053555556 -0.004700785502 -0.969973398888889 -0.970584264666667 -0.029183136346 0.0992409332222222 -0.921990612 -0.939889737333333 -0.095897704 -0.0575743131488889 -0.949105691555556 -0.969726483555556 -0.945167482444444 -0.936105010444444 -0.969524578888889 -0.963764177777778 -0.969824044222222 -0.965287050888889 -0.944849431777778 -0.938790016888889 -0.00378721862222222 -0.971313768666667 -0.967129200444444 -0.971278823333333 -0.972588748666667 -0.0235041479111111 -0.128067958244444 -0.954514301555556 -0.941950576888889 -0.348959970422222 -0.946330171777778 -0.940265546444444 0.0235738706622222 -0.929769067777778 -0.910909659555556 -0.174953568622222
10 "STANDING" -0.107964083931818 -0.978403481818182 -0.941271440454545 0.954008785454545 0.0346980210431818 -0.991259485 -0.959579657727273 0.0809784390227273 -0.00485841031477273 -0.964311490454545 -0.9764306 -0.0281854325604545 0.103251560681818 -0.929895057954545 -0.953681099545455 -0.104753833181818 -0.0584162547045455 -0.950367548409091 -0.969051030681818 -0.951988907954545 -0.937264537954545 -0.965163818409091 -0.952058214545455 -0.971637661590909 -0.964409410454545 -0.923378745227273 -0.921860476590909 -0.0126234259545455 -0.963565166136364 -0.972241512272727 -0.968612135909091 -0.979428729090909 0.253301389636364 0.00562873853409091 -0.960323800909091 -0.958399857954545 -0.164082230704545 -0.9401101675 -0.945048242954545 0.0902454673818182 -0.937786743409091 -0.922961550454545 -0.226492596295455
11 "STANDING" -0.108686630425532 -0.994978878723404 -0.986382712765957 0.956464535957447 0.127198423404255 -0.994529398085106 -0.989433253617021 0.0760097721914894 -0.00074591623212766 -0.992527404255319 -0.990132989574468 -0.0293141521489362 0.0810588216170213 -0.980242494680851 -0.980636664893617 -0.099519355893617 -0.0524732752340426 -0.986690403617021 -0.990663218510638 -0.984853836595745 -0.98030536893617 -0.989242377234043 -0.988853960638298 -0.993428183617021 -0.992579166595745 -0.968703072553191 -0.96350679 0.0557408976489362 -0.992385450851064 -0.988460788085106 -0.993414564042553 -0.990378149574468 0.312171839674468 0.120740566368085 -0.994025488297872 -0.994353086595745 0.11920123437234 -0.982255413617021 -0.981503969574468 0.233078227234043 -0.982576519787234 -0.977437710851064 -0.0478486176276596
12 "STANDING" -0.105526999754098 -0.981243992459016 -0.920684800114754 0.957317821803279 -0.0395382767304918 -0.985314210491803 -0.939534099016393 0.0744631761967213 -0.00788131384131148 -0.972440195081967 -0.975556976885246 -0.0300030427426229 0.074256819 -0.883655251803279 -0.950364757540984 -0.0976380412377049 -0.0482863736885246 -0.955415641803279 -0.973689389672131 -0.941459935081967 -0.935232945245902 -0.968790683278689 -0.962678857213115 -0.969289973606557 -0.961923171967213 -0.932775677704918 -0.922852028360656 -0.0493281733262295 -0.971971634098361 -0.971122527868852 -0.975581439016393 -0.978792832786885 0.230672593114754 0.0113820599131148 -0.948251856721312 -0.938529853770492 -0.143868272885738 -0.945217802786885 -0.939741929016393 0.0468988697540984 -0.902356765573771 -0.850033171967213 -0.261496565898361
13 "STANDING" -0.112124137754386 -0.991020759298246 -0.967538031754386 0.942695296842105 -0.0524856614035088 -0.992232401754386 -0.976827157368421 0.0758630962280702 -0.000704979340543859 -0.987636104210526 -0.986926242631579 -0.0295492164431579 0.085471246877193 -0.955577395789474 -0.973436596140351 -0.0981199986666667 -0.053926078122807 -0.978465124561404 -0.985177042982456 -0.971564243157895 -0.968519673859649 -0.98680002754386 -0.981865616666667 -0.983637634912281 -0.976197659649123 -0.959427618245614 -0.947179813157895 -0.0303584248157895 -0.988198276666667 -0.98460855877193 -0.988185112807018 -0.987871530526316 0.237964693460702 0.106886230594386 -0.97291308 -0.97142515122807 -0.170676014929825 -0.972393559473684 -0.970445378947368 0.0936059842982456 -0.957488799473684 -0.946857485438596 -0.116504835842105
14 "STANDING" -0.103817701790667 -0.973268905 -0.9222763115 0.875319569 -0.338174888666667 -0.972005366333333 -0.940757718 0.0737933748485 -0.00720777760485 -0.978248526 -0.970766734 -0.0220886526891667 0.07904758875 -0.9610917615 -0.946589134666667 -0.100718458866667 -0.0509036177765 -0.969948875166667 -0.974687865833333 -0.943456847333333 -0.936735577166667 -0.972965788166667 -0.970437182833333 -0.974873328 -0.966834217 -0.942178248333333 -0.926055903 -0.138431166621667 -0.97818164 -0.966718434333333 -0.980396601666667 -0.973594305166667 0.0237594244966667 -0.0690826053566667 -0.9508361945 -0.944306864 -0.2780036534 -0.949715059833333 -0.939799869833333 -0.0374702781666667 -0.944405563833333 -0.934815560833333 -0.191031011271667
15 "STANDING" -0.105910832679245 -0.988949247358491 -0.951670257924528 0.965528899622642 0.0645975994528302 -0.988432084716981 -0.958810153207547 0.0752280703207547 -0.00658737093471698 -0.985459068490566 -0.985301940754717 -0.0262433562254717 0.0761946738773585 -0.947790802075472 -0.968167046415094 -0.101358786226415 -0.052278397190566 -0.971514312075472 -0.981293117924528 -0.961207616226415 -0.948600432641509 -0.981495125660377 -0.979994800566038 -0.984407077924528 -0.98143282754717 -0.943348788679245 -0.930286443396226 -0.0344990030962264 -0.985353492641509 -0.982632302830189 -0.986934133584906 -0.986654459433962 0.267947792641509 0.0650475083622642 -0.975133868867925 -0.969442882075472 -0.130161072926415 -0.960337344339623 -0.950204045849057 0.0328961071132075 -0.956733900188679 -0.928838303773585 -0.199913549754717
16 "STANDING" -0.103657729076923 -0.989076811794872 -0.953468961666667 0.941587749358974 -0.166737468166667 -0.985359689871795 -0.959562830769231 0.0736438905641026 -0.00476310557910256 -0.991026497435897 -0.988073825641026 -0.0299337294166667 0.0867342708846154 -0.973400107564103 -0.982357006410256 -0.100107332602564 -0.0544335294410256 -0.987102322692308 -0.992698522948718 -0.969948825128205 -0.95729449448718 -0.989205231794872 -0.986761550641026 -0.992848576025641 -0.990809427435897 -0.96931401525641 -0.958174310128205 0.0673569419466667 -0.991038638974359 -0.986091891538462 -0.991847149615385 -0.98865796025641 0.267452462051282 -0.00527777880897436 -0.983594244615385 -0.978402418717949 -0.180188922417949 -0.971082558076923 -0.957173571923077 0.0924921398371795 -0.975448632179487 -0.963574736025641 -0.0835937870487179
17 "STANDING" -0.111432145565 -0.991163919871795 -0.970462679230769 0.904678547435897 -0.202687757012821 -0.985751365769231 -0.969171762179487 0.0740864955641026 -0.00403599594166667 -0.992094005512821 -0.991217027307692 -0.0269576937130769 0.0880561869358974 -0.981373082948718 -0.985538363333333 -0.101289168653846 -0.0546331330897436 -0.989257196282051 -0.992327099487179 -0.977635981410256 -0.975377309871795 -0.991742753589744 -0.990363248205128 -0.993672973717949 -0.992372117307692 -0.97417056948718 -0.966427323846154 0.0455207736730769 -0.992129225769231 -0.989563633076923 -0.992775377692308 -0.991450377692308 0.257118196283333 0.0847226210125641 -0.987334041282051 -0.983946584871795 -0.162736719461538 -0.980967748205128 -0.975504840641026 0.119058407512821 -0.984291131538461 -0.977263418717949 -0.115635141833333
18 "STANDING" -0.108453355945205 -0.992019762739726 -0.961873909178082 0.947573239863014 -0.0485767106575342 -0.994270075205479 -0.976044291369863 0.0753539482328767 -0.00181640480191781 -0.989436673835616 -0.988455249452055 -0.0265873248835616 0.0843190675616438 -0.962254249589041 -0.972820402739726 -0.0987174024657534 -0.0532384453013699 -0.981970965890411 -0.986259015753425 -0.972607495342466 -0.972285545479452 -0.98596529369863 -0.986015285890411 -0.988685954931507 -0.988519665753425 -0.961239135479452 -0.952911994794521 -0.0437104539219178 -0.989544971232877 -0.986265653561644 -0.990287933424657 -0.989275839041096 0.200295939657534 0.00408966055068493 -0.983561159726027 -0.978801848493151 -0.264498462054794 -0.976797646027397 -0.973264853561644 0.0447928488520548 -0.972352593013699 -0.95911345739726 -0.212559690808219
19 "STANDING" -0.10904190460274 -0.989910996849315 -0.952599653972603 0.944045837534247 0.130643717849315 -0.992411542465753 -0.958862043972603 0.0754120366712329 0.00129216333878082 -0.984792035205479 -0.986142491917808 -0.025090574020274 0.0710520180136986 -0.946109711917808 -0.960734258356164 -0.0990467890520548 -0.0523769867072603 -0.97512668739726 -0.983453911232877 -0.960505683561644 -0.962549342465753 -0.983068923561644 -0.979640838082192 -0.985801637671233 -0.983069427945205 -0.952872872465753 -0.943193755068493 -0.0362605168315068 -0.985039596164384 -0.983463295479452 -0.985913722328767 -0.987524587534247 0.199135943480822 0.0286308635315068 -0.975061671643836 -0.966967238082192 -0.291796963682192 -0.968910788767123 -0.964259110821918 0.00178112668493151 -0.958578129589041 -0.936723548493151 -0.24702361689726
20 "STANDING" -0.100402759931507 -0.967209961232877 -0.913142481643836 0.911231752465753 0.0708655286023288 -0.981916942054795 -0.942437325616438 0.0763556159315068 -0.00613681937487671 -0.959528332191781 -0.958936310958904 -0.0241335049573973 0.0773671448739726 -0.886749172739726 -0.907343324657534 -0.102049132684932 -0.051815224739726 -0.921644239863014 -0.948669854794521 -0.92240685739726 -0.910672094794521 -0.956624899041096 -0.938454372328767 -0.94793650109589 -0.926328788356164 -0.898194212465753 -0.872525409452055 -0.164770675523288 -0.959710489315069 -0.952741107945206 -0.963098911506849 -0.963973097671233 0.0982414306372603 -0.0782931602976712 -0.91064914109589 -0.901237499589041 -0.360072092194521 -0.921225595205479 -0.918651880273973 -0.0784367685864384 -0.879437674794521 -0.849127347123288 -0.305415318547945
21 "STANDING" -0.110417855808989 -0.981419961123596 -0.946123407078652 0.881213341910112 -0.207685689775281 -0.982906668876405 -0.958590002247191 0.0754543858764045 -0.00332093673865168 -0.97706335011236 -0.977915677191011 -0.0191731896359551 0.0864863265393258 -0.962514526067416 -0.959327022022472 -0.103199796370787 -0.0538211740234831 -0.971866494606742 -0.975427259325843 -0.958774298089888 -0.956919898202247 -0.974765161910112 -0.97160651494382 -0.976857084157303 -0.976153687752809 -0.949694904269663 -0.94354515752809 0.0366345350988764 -0.976803010674157 -0.974780645393258 -0.979530485393258 -0.979723339662921 0.156072448511236 -0.0494048593741573 -0.960082591123596 -0.954080913707865 -0.248811283196742 -0.962291334157303 -0.960041844382022 0.0947666458898876 -0.956723022359551 -0.947763172921348 -0.141992346874157
22 "STANDING" -0.104967423820635 -0.985000527142857 -0.942201655238095 0.954064297619048 0.0323824977714286 -0.992827298253968 -0.958890201587302 0.0752322891746032 -0.00626291653857143 -0.975639080634921 -0.981478064920635 -0.0275201762126984 0.0733466563174603 -0.917837043333333 -0.96058251031746 -0.0975013472380952 -0.0513179245555556 -0.949716028730159 -0.979753572380952 -0.954807661269841 -0.939866315079365 -0.975876006507936 -0.958825095396825 -0.978603529206349 -0.966086148412698 -0.929161387619048 -0.923657558412698 -0.122387998604286 -0.974969214761905 -0.977567430952381 -0.978773000952381 -0.984305238253968 0.227103206142857 -0.0266151295539683 -0.97068244031746 -0.962172736666667 -0.374460047253968 -0.949044483015873 -0.943739135238095 -0.0729359541825397 -0.932065270793651 -0.900222411269841 -0.382818529412698
23 "STANDING" -0.1105970177575 -0.985421519558824 -0.929409745147059 0.919857125882353 -0.223631180906765 -0.984610385 -0.947199734411765 0.0750206478676471 -0.00529260911370588 -0.983141958970588 -0.973595215441176 -0.0327397745133823 0.0816888999117647 -0.942011240294118 -0.962389689411765 -0.0981481050441177 -0.0548226277867647 -0.972770702058824 -0.984654516470588 -0.957212267058824 -0.9516698575 -0.978671485441176 -0.974811528235294 -0.9763992525 -0.972387365294118 -0.962831825294118 -0.958042411176471 0.00252026687779412 -0.983283252058823 -0.969610229705882 -0.984531642205882 -0.976241315882353 0.201179907463235 -0.0988283243558824 -0.952781164558824 -0.945871186029412 -0.197834986461765 -0.957986177058823 -0.955291356470588 0.0611889890617647 -0.944583829705882 -0.924805421470588 -0.121999620029412
24 "STANDING" -0.108222553855072 -0.98725587115942 -0.930283530144928 0.96644228 -0.0530585403536232 -0.992197591884058 -0.94618494942029 0.0746177416521739 -0.00358774904913043 -0.980573836811594 -0.977716354927536 -0.0278611511434783 0.077124614942029 -0.960738660289855 -0.969958678115942 -0.0991947719855072 -0.0517180379565217 -0.975856809130435 -0.983276883478261 -0.950061017681159 -0.94790101173913 -0.977620953913043 -0.973108343043478 -0.982387268985507 -0.979995718695652 -0.948970158405797 -0.934454791304348 -0.0931357413927536 -0.98116164057971 -0.974170468405797 -0.981721691014493 -0.979936740869565 0.207088443601449 0.081477374984058 -0.970426493768116 -0.965798055507246 -0.12902696413913 -0.960066088115942 -0.949522556376812 -0.0499986378695652 -0.963922314202899 -0.954407176956522 -0.221536877376812
25 "STANDING" -0.107352957594595 -0.991970126756757 -0.964642688108108 0.929794733108108 0.201182106486486 -0.993148267702703 -0.967792578648649 0.0752337295675676 -0.00622808791433784 -0.988312658378378 -0.987062685135135 -0.0247946750959459 0.0852685438243243 -0.971357421216216 -0.971814139189189 -0.100473697756757 -0.0556979055540541 -0.977909693918919 -0.980722294459459 -0.972663592162162 -0.968075629324324 -0.984647071216216 -0.982637080945946 -0.985091991216216 -0.983230809594595 -0.959846189054054 -0.95417933 0.0009277035 -0.988404654864865 -0.984832251216216 -0.989339890810811 -0.987898048378378 0.186395511032432 0.0868078890175676 -0.97839988527027 -0.975960666081081 -0.224933997248649 -0.972355393243243 -0.970203660405405 0.153959874551081 -0.968972499594595 -0.961090396891892 -0.169383482278649
26 "STANDING" -0.110237796416216 -0.993069368783784 -0.962988401351351 0.965460891621622 0.0884142682297297 -0.992678782162162 -0.964228470675676 0.0753578207972973 -0.00219497782824324 -0.990498355 -0.986693448648649 -0.0245345837959459 0.0776706781351351 -0.973785111216216 -0.974891360675676 -0.100355997108108 -0.0532541948283784 -0.978472409324324 -0.985992503243243 -0.968511694324324 -0.962697299189189 -0.986985213648649 -0.982626252972973 -0.98854482527027 -0.984253792432432 -0.958402317837838 -0.947829677432432 0.00216184868918919 -0.990586982162162 -0.984563921216216 -0.991275662027027 -0.987428086216216 0.267659898704054 0.0492957974902703 -0.98388591027027 -0.981740873108108 -0.118659609293919 -0.970605250405405 -0.963909299324324 0.0663748187851351 -0.972333108648649 -0.962967605810811 -0.144605013921622
27 "STANDING" -0.107835818025 -0.9919515835 -0.962408444875 0.965351492 -0.00557416876082625 -0.994012162875 -0.968169953625 0.074969980825 -0.00137950299425 -0.987628362 -0.987354788 -0.026731653905 0.07168414632375 -0.9699020075 -0.981281807 -0.0987605078625 -0.051403918985 -0.9826424495 -0.9889703575 -0.972753287375 -0.9663601145 -0.985347620125 -0.98415908975 -0.989532103875 -0.988819784 -0.961356141125 -0.954381606375 0.06545831223625 -0.987771749375 -0.9851113755 -0.98860681 -0.98820826225 0.29614372759125 0.055479501535 -0.983731873 -0.98185775725 -0.1390560867165 -0.973186182375 -0.967529105125 0.17782530310375 -0.975525565625 -0.96540017025 -0.16571391208
28 "STANDING" -0.106579385202532 -0.977748638607595 -0.905123824177215 0.948514848481013 -0.0385830501632911 -0.990059426582279 -0.951782181518987 0.0753131601898734 -0.00267810077607595 -0.968604559620253 -0.969765362025316 -0.0253281543540506 0.0865173111012658 -0.884032232405063 -0.925491442911392 -0.102248409070886 -0.0525896252375949 -0.928343397721519 -0.956497163670886 -0.92547165164557 -0.917658334177215 -0.959551987468354 -0.954068391518987 -0.959681019113924 -0.956266480126582 -0.893430392658228 -0.87446926556962 -0.135430639068354 -0.968513715189873 -0.964751238734177 -0.971672796708861 -0.973572051898734 0.146890848677215 -0.119606462673418 -0.948160785316456 -0.936101609113924 -0.35931164035443 -0.929146479367089 -0.923857158227848 -0.0886594278246835 -0.909652436329114 -0.878459662025316 -0.317383910594937
29 "STANDING" -0.108659067476923 -0.996068635384615 -0.980207488923077 0.974508732 0.0316145849747692 -0.996764227384615 -0.984464543538462 0.0753052530307692 0.000332894985246154 -0.993652820615385 -0.990593859692308 -0.0276075573307692 0.0827583768461538 -0.977994819846154 -0.983368643230769 -0.0988701505538462 -0.0544926306307692 -0.983293061692308 -0.990685705384615 -0.984745318923077 -0.981745712923077 -0.990785419538462 -0.990495689538462 -0.992144698923077 -0.991453632153846 -0.973345770461538 -0.968278553076923 0.00473420032492308 -0.993736906 -0.988541579384615 -0.994123423538462 -0.991316374615385 0.303254910076923 0.148596745 -0.991586674 -0.989643721230769 -0.149854192615385 -0.984548094769231 -0.982247716 0.179958311861538 -0.980879722923077 -0.975938728769231 -0.0723347010092308
30 "STANDING" -0.108756209835593 -0.977559426949153 -0.912850596949152 0.968556705084746 0.0243044362542373 -0.996420919152542 -0.949207368305085 0.0752414472033898 0.00190841458130508 -0.968430745254237 -0.968897316101695 -0.027613853538983 0.0802514754237288 -0.911408517966102 -0.93083468440678 -0.0997160228220339 -0.0520307176474576 -0.960119074237288 -0.970845670677966 -0.930573574915254 -0.916570441355932 -0.971225190169491 -0.950762271186441 -0.972995273898305 -0.955995671864407 -0.919475121186441 -0.885572781694915 -0.237859819881356 -0.967857589322034 -0.962892627966102 -0.972216728644068 -0.973954338305085 0.0608341046813559 -0.0606641528305085 -0.945628836949153 -0.939469774067797 -0.302348710389831 -0.932047450677966 -0.921733233050847 -0.111500209335424 -0.917449417288136 -0.888872227966102 -0.318309078220339
1 "WALKING" -0.111148103547368 -0.283740258842105 -0.260027902210526 0.935223201473684 -0.068102864 -0.976609642526316 -0.947717226105263 0.0740416333157895 -0.00416840617789474 -0.113615602435789 -0.502699788526316 -0.041830963526 0.0849448173042105 -0.473535485894737 -0.344266629473684 -0.0899975423705263 -0.0461309295021053 -0.207421854757895 -0.404255452631579 -0.136971176556842 -0.219688645631579 -0.141428809031579 -0.0744717500625263 -0.298703679084211 -0.325324878894737 0.0897127264021053 0.056040006846 0.113093646103158 -0.170546964549579 -0.468999224631579 -0.133586606326316 -0.534713440421053 -0.209261973376842 -0.185530281244211 -0.103059416434737 -0.0335081597884211 -0.0657746190010526 -0.128623450629474 -0.398032586842105 0.1906437244 -0.199252568986316 -0.321017953894737 0.268844367525895
2 "WALKING" -0.105500357966102 -0.423642838474576 -0.425257524915254 0.91301733338983 0.0847270871186441 -0.972693201355932 -0.972072847627119 0.0618080696279661 0.00789533706610169 -0.277530462620339 -0.586090418983051 -0.0530258157347458 0.0828336633220339 -0.561550255762712 -0.481085535084746 -0.0818833429152542 -0.0514939156830508 -0.389549831525424 -0.435492677288136 -0.290407593728814 -0.422544169322034 -0.281424153881356 -0.164150985127119 -0.547911950338983 -0.557798151355932 -0.0219048103322034 -0.16921968620339 0.198586466508475 -0.304615322881356 -0.554956709661017 -0.31431306340678 -0.615898188474576 -0.0727101584479661 -0.254846438755932 -0.55477211220339 -0.533046952542373 -0.0427009322372881 -0.324289427932203 -0.577105211694915 0.393206208305085 -0.530704814745763 -0.651792839661017 0.305283825254237
3 "WALKING" -0.112674859827586 -0.360356726034483 -0.387411994310345 0.936506743275862 -0.138107866258621 -0.97777159137931 -0.952091795 0.0814745882660345 -0.00562264594827586 -0.26867964387931 -0.52948611637931 -0.0256405192517241 0.0813485942827586 -0.571869560172414 -0.476696411551724 -0.0952398165017241 -0.0503616100815517 -0.385922986034483 -0.536664080344828 -0.254690333275862 -0.328428936551724 -0.280009317413793 -0.139916355325862 -0.566135217931034 -0.567371560862069 -0.0813024353275862 -0.124030832001724 0.171743003017241 -0.304694442551724 -0.514137255344828 -0.296596633103448 -0.543529108103448 -0.216042668103448 -0.346946648103448 -0.561526265344828 -0.568888673448276 -0.0379896505362069 -0.290031535172414 -0.456373080862069 0.113494312836207 -0.569755772241379 -0.632643292931034 0.180946463034483
4 "WALKING" -0.11140306485 -0.440829971333333 -0.586252806833333 0.963999696833333 0.127764112666667 -0.983826494833333 -0.962968112 0.0783529082183333 -0.000767679338333334 -0.297042612533333 -0.7513913825 -0.0317982557795 0.0805677161216667 -0.500916659 -0.662608226 -0.115321556475 -0.0551166852766667 -0.492341066833333 -0.640454132833333 -0.312050574166667 -0.527679103166667 -0.366700879833333 -0.316918956 -0.6813040365 -0.7301463685 -0.14939963344 -0.101799450565167 0.0123477342916667 -0.358883413666667 -0.728991595666667 -0.29732607245 -0.772359087333333 -0.1352803947515 -0.325737503675 -0.688460056666667 -0.654657770166667 -0.27466563765 -0.450804558333333 -0.651172628166667 0.382096409966667 -0.609285588016667 -0.593937200833333 0.0697301245295
5 "WALKING" -0.107741776464286 -0.294098534232143 -0.45702143625 0.972624959821429 0.00247623628392857 -0.979348381428571 -0.964580803928571 0.0845888833571429 8.32159351785732e-05 -0.302891024625 -0.612895318571429 -0.0488919896632143 0.0815435495892857 -0.490877497857143 -0.318700615178571 -0.0888408355267857 -0.0482679596035714 -0.357681403285714 -0.157682543983929 -0.158338674394643 -0.377178733392857 -0.288333024071429 -0.282242276785714 -0.444532485357143 -0.48919974625 0.00946037755178572 0.0426026830839286 -0.00204051097321429 -0.344954806428571 -0.590496615535714 -0.3213903195 -0.633429995714286 -0.359372577678571 -0.3441509245 -0.513951718392857 -0.502683380535714 -0.0191860123089286 -0.304992488892857 -0.519636926071429 0.149852522225 -0.484262828928571 -0.589741506785714 0.250620609769643
